,homeTeamCode,awayTeamCode,game_id,time,period,team,teamCode,location,xCordAdjusted,xCordAdjusted,shotType,shotOnEmptyNet,shotRush,shotRebound,shotDistance,shotAngleAdjusted,shooterName,goalieNameForShot,event
1347561,OTT,BOS,30122,1761,2,HOME,OTT,AWAYZONE,60,60,WRIST,0,0,0,48.6004115209,53.365886124,Viktor Stalberg,Tuukka Rask,SHOT
1347562,OTT,BOS,30122,1782,2,AWAY,BOS,HOMEZONE,40,40,SLAP,0,0,0,49.2544414241,5.82634202956,John-Michael Liles,Craig Anderson,SHOT
1347563,OTT,BOS,30122,1787,2,AWAY,BOS,HOMEZONE,65,65,SNAP,0,0,0,28.3019433962,32.0053832081,Drew Stafford,Craig Anderson,GOAL
1347564,OTT,BOS,30122,1857,2,HOME,OTT,AWAYZONE,71,71,WRIST,0,0,0,21.0950231097,31.4295656148,Clarke MacArthur,Tuukka Rask,GOAL
1347565,OTT,BOS,30122,1888,2,AWAY,BOS,Neu. Zone,9,9,WRIST,0,0,0,86.5390085453,22.4161474793,Brad Marchand,Craig Anderson,SHOT
1347566,OTT,BOS,30122,1944,2,HOME,OTT,AWAYZONE,63,63,WRIST,0,0,0,35.3836120259,42.7093899574,Clarke MacArthur,Tuukka Rask,SHOT
1347567,OTT,BOS,30122,1959,2,AWAY,BOS,HOMEZONE,76,76,WRIST,0,0,0,13.152946438,8.74616226256,Tim Schaller,Craig Anderson,GOAL
1347568,OTT,BOS,30122,1970,2,HOME,OTT,AWAYZONE,34,34,SLAP,0,0,0,65.7343137182,33.2065703151,Dion Phaneuf,Tuukka Rask,SHOT
1347569,OTT,BOS,30122,2016,2,AWAY,BOS,HOMEZONE,57,57,WRIST,0,0,0,32.0,0.0,Patrice Bergeron,Craig Anderson,SHOT
1347570,OTT,BOS,30122,2029,2,AWAY,BOS,Neu. Zone,10,10,WRIST,0,0,0,86.40601830889999,23.8951614151,Charlie McAvoy,Craig Anderson,SHOT
1347571,OTT,BOS,30122,2071,2,AWAY,BOS,HOMEZONE,88,88,WRIST,0,0,0,15.0332963784,86.1859251657,Kevan Miller,Craig Anderson,SHOT
1347572,OTT,BOS,30122,2117,2,HOME,OTT,HOMEZONE,52,52,SLAP,0,0,0,52.3259018078,45.0,Jean-Gabriel Pageau,Tuukka Rask,SHOT
1347573,OTT,BOS,30122,2161,2,AWAY,BOS,HOMEZONE,75,75,DEFL,0,0,0,17.2046505341,35.537677792,Patrice Bergeron,Craig Anderson,GOAL
1347574,OTT,BOS,30122,2247,2,AWAY,BOS,HOMEZONE,57,57,WRIST,0,0,0,52.0096144958,52.0283962389,David Pastrnak,Craig Anderson,SHOT
1347575,OTT,BOS,30122,2293,2,AWAY,BOS,HOMEZONE,60,60,WRIST,0,0,0,31.0161248385,20.772254682,Brad Marchand,Craig Anderson,MISS
1347576,OTT,BOS,30122,2304,2,AWAY,BOS,HOMEZONE,58,58,DEFL,0,0,0,31.2569992162,7.35237935989,Patrice Bergeron,Craig Anderson,MISS
1347577,OTT,BOS,30122,2374,2,HOME,OTT,AWAYZONE,77,77,WRIST,0,0,0,22.4722050542,57.7243556854,Mark Stone,Tuukka Rask,SHOT
1347578,OTT,BOS,30122,2462,3,HOME,OTT,AWAYZONE,57,57,SNAP,0,0,0,32.0624390838,3.576334375,Mike Hoffman,Tuukka Rask,SHOT
1347579,OTT,BOS,30122,2479,3,AWAY,BOS,HOMEZONE,73,73,WRIST,0,0,0,40.3112887415,66.6147789428,Dominic Moore,Craig Anderson,SHOT
1347580,OTT,BOS,30122,2663,3,HOME,OTT,AWAYZONE,56,56,WRIST,0,0,0,48.1040538832,46.6846843179,Kyle Turris,Tuukka Rask,SHOT
1347581,OTT,BOS,30122,2670,3,HOME,OTT,AWAYZONE,67,67,WRIST,0,0,0,22.360679775,10.3048464688,Alexandre Burrows,Tuukka Rask,MISS
1347582,OTT,BOS,30122,2671,3,HOME,OTT,AWAYZONE,87,87,WRIST,0,0,1,8.24621125124,75.9637565321,Derick Brassard,Tuukka Rask,SHOT
1347583,OTT,BOS,30122,2688,3,AWAY,BOS,HOMEZONE,45,45,SLAP,0,0,0,58.137767415,40.8150838749,Joe Morrow,Craig Anderson,MISS
1347584,OTT,BOS,30122,2728,3,HOME,OTT,AWAYZONE,32,32,WRIST,0,0,0,61.4654374425,21.9745079915,Chris Wideman,Tuukka Rask,GOAL
1347585,OTT,BOS,30122,2740,3,AWAY,BOS,HOMEZONE,71,71,WRIST,0,0,0,32.4499614792,56.30993247399999,Brad Marchand,Craig Anderson,SHOT
1347586,OTT,BOS,30122,2759,3,AWAY,BOS,HOMEZONE,48,48,WRIST,0,0,0,50.8035431835,36.1932073056,David Pastrnak,Craig Anderson,MISS
1347587,OTT,BOS,30122,2846,3,AWAY,BOS,HOMEZONE,88,88,WRIST,0,0,0,37.0135110466,88.451842301,Dominic Moore,Craig Anderson,SHOT
1347588,OTT,BOS,30122,2868,3,HOME,OTT,AWAYZONE,76,76,SLAP,0,0,0,20.6155281281,50.9061411138,Derick Brassard,Tuukka Rask,GOAL
1347589,OTT,BOS,30122,2934,3,AWAY,BOS,HOMEZONE,87,87,SLAP,0,0,0,30.0665927567,86.1859251657,Sean Kuraly,Craig Anderson,SHOT
1347590,OTT,BOS,30122,2969,3,HOME,OTT,AWAYZONE,77,77,WRIST,0,0,0,18.4390889146,49.398705355,Derick Brassard,Tuukka Rask,SHOT
1347591,OTT,BOS,30122,3081,3,AWAY,BOS,HOMEZONE,69,69,DEFL,0,0,0,23.3238075794,30.9637565321,Patrice Bergeron,Craig Anderson,SHOT
1347592,OTT,BOS,30122,3172,3,AWAY,BOS,HOMEZONE,58,58,WRIST,0,0,0,38.6005181312,36.5730309785,Riley Nash,Craig Anderson,MISS
1347593,OTT,BOS,30122,3273,3,HOME,OTT,AWAYZONE,60,60,SNAP,0,0,0,29.0172362571,1.97493401088,Zack Smith,Tuukka Rask,SHOT
1347594,OTT,BOS,30122,3279,3,HOME,OTT,AWAYZONE,52,52,SNAP,0,0,0,45.2216762184,35.095816787,Cody Ceci,Tuukka Rask,MISS
1347595,OTT,BOS,30122,3415,3,HOME,OTT,AWAYZONE,30,30,SLAP,0,0,0,68.6002915446,30.6772800218,Erik Karlsson,Tuukka Rask,SHOT
1347596,OTT,BOS,30122,3492,3,AWAY,BOS,HOMEZONE,87,87,WRIST,0,0,0,31.064449134,86.3086140135,Drew Stafford,Craig Anderson,SHOT
1347597,OTT,BOS,30122,3542,3,AWAY,BOS,HOMEZONE,82,82,WRIST,0,0,0,33.7342555869,78.0238675558,Patrice Bergeron,Craig Anderson,MISS
1347598,OTT,BOS,30122,3623,4,HOME,OTT,AWAYZONE,32,32,SLAP,0,0,0,57.8705451849,9.95062668795,Derick Brassard,Tuukka Rask,SHOT
1347599,OTT,BOS,30122,3669,4,HOME,OTT,AWAYZONE,50,50,SNAP,0,0,0,45.2769256907,30.5297058999,Kyle Turris,Tuukka Rask,MISS
1347600,OTT,BOS,30122,3711,4,HOME,OTT,AWAYZONE,40,40,SLAP,0,0,0,54.5618914628,26.0954241574,Dion Phaneuf,Tuukka Rask,SHOT
1347601,OTT,BOS,30122,3719,4,HOME,OTT,AWAYZONE,32,32,SLAP,0,0,0,58.6941223633,13.799485396,Dion Phaneuf,Tuukka Rask,GOAL
1347602,BOS,OTT,30123,41,1,HOME,BOS,AWAYZONE,54,54,WRIST,0,0,0,36.1386219992,14.4207731275,Riley Nash,Craig Anderson,SHOT
1347603,BOS,OTT,30123,92,1,AWAY,OTT,HOMEZONE,58,58,SLAP,0,0,0,33.241540277199995,21.1612598168,Marc Methot,Tuukka Rask,MISS
1347604,BOS,OTT,30123,95,1,AWAY,OTT,HOMEZONE,42,42,WRIST,0,0,1,54.2033209315,29.8759926917,Erik Karlsson,Tuukka Rask,SHOT
1347605,BOS,OTT,30123,162,1,AWAY,OTT,HOMEZONE,63,63,WRIST,0,0,0,26.0768096208,4.398705355,Mike Hoffman,Tuukka Rask,SHOT
1347606,BOS,OTT,30123,172,1,HOME,BOS,AWAYZONE,63,63,WRIST,0,0,0,26.0768096208,4.398705355,Patrice Bergeron,Craig Anderson,MISS
1347607,BOS,OTT,30123,222,1,HOME,BOS,AWAYZONE,74,74,WRIST,0,0,0,17.4928556845,30.9637565321,Tim Schaller,Craig Anderson,SHOT
1347608,BOS,OTT,30123,291,1,AWAY,OTT,HOMEZONE,70,70,WRIST,0,0,0,40.7062648741,62.1759036157,Viktor Stalberg,Tuukka Rask,SHOT
1347609,BOS,OTT,30123,312,1,AWAY,OTT,HOMEZONE,75,75,WRIST,0,0,0,14.8660687473,19.6538240581,Ryan Dzingel,Tuukka Rask,SHOT
1347610,BOS,OTT,30123,320,1,AWAY,OTT,HOMEZONE,65,65,WRIST,0,0,0,34.6554469023,46.1691393279,Marc Methot,Tuukka Rask,MISS
1347611,BOS,OTT,30123,327,1,AWAY,OTT,HOMEZONE,70,70,SNAP,0,0,0,24.8394846967,40.1009075462,Zack Smith,Tuukka Rask,MISS
1347612,BOS,OTT,30123,378,1,AWAY,OTT,Neu. Zone,15,15,WRIST,0,0,0,79.1201617794,20.7255588656,Tom Pyatt,Tuukka Rask,MISS
1347613,BOS,OTT,30123,418,1,HOME,BOS,AWAYZONE,77,77,WRIST,0,0,0,16.9705627485,45.0,Brad Marchand,Craig Anderson,MISS
1347614,BOS,OTT,30123,435,1,AWAY,OTT,HOMEZONE,80,80,BACK,0,0,0,9.055385138139998,6.34019174591,Mike Hoffman,Tuukka Rask,GOAL
1347615,BOS,OTT,30123,460,1,AWAY,OTT,HOMEZONE,76,76,SNAP,0,0,0,14.317821063299998,24.7751405688,Derick Brassard,Tuukka Rask,GOAL
1347616,BOS,OTT,30123,482,1,AWAY,OTT,HOMEZONE,55,55,WRIST,0,0,0,36.7695526217,22.380135052,Alexandre Burrows,Tuukka Rask,SHOT
1347617,BOS,OTT,30123,579,1,AWAY,OTT,HOMEZONE,54,54,WRIST,0,0,0,47.4236228055,42.4362297885,Mark Stone,Tuukka Rask,SHOT
1347618,BOS,OTT,30123,673,1,HOME,BOS,AWAYZONE,36,36,WRIST,0,0,0,53.0848377599,3.2397002961,Charlie McAvoy,Craig Anderson,SHOT
1347619,BOS,OTT,30123,785,1,AWAY,OTT,HOMEZONE,75,75,WRIST,0,0,0,16.1245154966,29.7448812969,Mark Stone,Tuukka Rask,SHOT
1347620,BOS,OTT,30123,843,1,HOME,BOS,AWAYZONE,67,67,WRIST,0,0,0,22.803508502,15.2551187031,David Backes,Craig Anderson,MISS
1347621,BOS,OTT,30123,915,1,HOME,BOS,AWAYZONE,50,50,SLAP,0,0,0,42.5440947724,23.5522636729,Charlie McAvoy,Craig Anderson,MISS
1347622,BOS,OTT,30123,1141,1,HOME,BOS,AWAYZONE,37,37,SLAP,0,0,0,61.5873363607,32.3998401739,David Pastrnak,Craig Anderson,MISS
1347623,BOS,OTT,30123,1183,1,AWAY,OTT,HOMEZONE,80,80,SNAP,0,0,0,13.4536240471,48.0127875042,Tom Pyatt,Tuukka Rask,SHOT
1347624,BOS,OTT,30123,1255,2,AWAY,OTT,Neu. Zone,11,11,WRIST,0,0,0,80.777472107,15.0684881595,Mike Hoffman,Tuukka Rask,SHOT
1347625,BOS,OTT,30123,1266,2,AWAY,OTT,HOMEZONE,37,37,WRIST,0,0,0,55.0272659688,19.0934920005,Cody Ceci,Tuukka Rask,SHOT
1347626,BOS,OTT,30123,1277,2,HOME,BOS,AWAYZONE,62,62,SNAP,0,0,0,30.886890423,29.0546040991,Patrice Bergeron,Craig Anderson,SHOT
1347627,BOS,OTT,30123,1362,2,AWAY,OTT,HOMEZONE,76,76,WRIST,0,0,0,21.400934559,52.5946433686,Erik Karlsson,Tuukka Rask,SHOT
1347628,BOS,OTT,30123,1369,2,AWAY,OTT,HOMEZONE,64,64,SNAP,0,0,0,27.7308492477,25.6410058243,Erik Karlsson,Tuukka Rask,SHOT
1347629,BOS,OTT,30123,1377,2,AWAY,OTT,HOMEZONE,35,35,WRIST,0,0,0,59.5063021872,24.8423891055,Mike Hoffman,Tuukka Rask,SHOT
1347630,BOS,OTT,30123,1409,2,AWAY,OTT,HOMEZONE,72,72,SLAP,0,0,0,25.495097568,48.1798301199,Mike Hoffman,Tuukka Rask,SHOT
1347631,BOS,OTT,30123,1422,2,AWAY,OTT,HOMEZONE,34,34,SLAP,0,0,0,56.0892146495,11.309932474000002,Mike Hoffman,Tuukka Rask,GOAL
1347632,BOS,OTT,30123,1565,2,HOME,BOS,AWAYZONE,73,73,TIP,0,0,0,16.1245154966,7.1250163489,Noel Acciari,Craig Anderson,GOAL
1347633,BOS,OTT,30123,1607,2,HOME,BOS,AWAYZONE,76,76,SNAP,0,0,0,13.0384048104,4.398705355,David Backes,Craig Anderson,GOAL
1347634,BOS,OTT,30123,1706,2,HOME,BOS,AWAYZONE,66,66,SNAP,0,0,0,38.6005181312,53.4269690215,Ryan Spooner,Craig Anderson,SHOT
1347635,BOS,OTT,30123,1714,2,HOME,BOS,AWAYZONE,75,75,TIP,0,0,0,14.0356688476,4.08561677997,Patrice Bergeron,Craig Anderson,MISS
1347636,BOS,OTT,30123,1758,2,HOME,BOS,AWAYZONE,72,72,WRIST,0,0,0,24.041630560300003,45.0,David Pastrnak,Craig Anderson,MISS
1347637,BOS,OTT,30123,1784,2,HOME,BOS,AWAYZONE,76,76,SLAP,0,0,0,33.6154726279,67.2490236572,Kevan Miller,Craig Anderson,SHOT
1347638,BOS,OTT,30123,1800,2,AWAY,OTT,HOMEZONE,63,63,SNAP,0,0,0,26.0192236625,2.20259816177,Mark Stone,Tuukka Rask,SHOT
1347639,BOS,OTT,30123,1878,2,AWAY,OTT,HOMEZONE,69,69,BACK,0,0,0,34.4093010682,54.462322208,Tom Pyatt,Tuukka Rask,MISS
1347640,BOS,OTT,30123,1968,2,HOME,BOS,AWAYZONE,83,83,TIP,0,0,0,10.8166538264,56.30993247399999,Brad Marchand,Craig Anderson,MISS
1347641,BOS,OTT,30123,1977,2,HOME,BOS,AWAYZONE,39,39,SLAP,0,0,0,50.0,0.0,Charlie McAvoy,Craig Anderson,MISS
1347642,BOS,OTT,30123,2031,2,HOME,BOS,AWAYZONE,59,59,SLAP,0,0,0,33.1058907145,25.0168934781,David Pastrnak,Craig Anderson,GOAL
1347643,BOS,OTT,30123,2126,2,HOME,BOS,AWAYZONE,55,55,WRIST,0,0,0,39.9624824054,31.7014296695,Zdeno Chara,Craig Anderson,MISS
1347644,BOS,OTT,30123,2239,2,AWAY,OTT,HOMEZONE,39,39,WRIST,0,0,0,54.2309874518,22.782405730500003,Erik Karlsson,Tuukka Rask,SHOT
1347645,BOS,OTT,30123,2239,2,AWAY,OTT,HOMEZONE,71,71,WRIST,0,0,1,19.3132079158,21.2505055071,Mike Hoffman,Tuukka Rask,SHOT
1347646,BOS,OTT,30123,2239,2,AWAY,OTT,HOMEZONE,73,73,WRIST,0,0,1,20.0,36.8698976458,Bobby Ryan,Tuukka Rask,SHOT
1347647,BOS,OTT,30123,2358,2,HOME,BOS,AWAYZONE,72,72,BACK,0,0,0,18.7882942281,25.2011236455,Patrice Bergeron,Craig Anderson,SHOT
1347648,BOS,OTT,30123,2479,3,AWAY,OTT,HOMEZONE,76,76,BACK,0,0,0,13.0384048104,4.398705355,Kyle Turris,Tuukka Rask,SHOT
1347649,BOS,OTT,30123,2563,3,HOME,BOS,AWAYZONE,34,34,SLAP,0,0,0,56.0892146495,11.309932474000002,Kevan Miller,Craig Anderson,SHOT
1347650,BOS,OTT,30123,2570,3,HOME,BOS,AWAYZONE,33,33,SNAP,0,0,0,57.271284253100006,12.094757077,Kevan Miller,Craig Anderson,MISS
1347651,BOS,OTT,30123,2580,3,HOME,BOS,AWAYZONE,61,61,SNAP,0,0,0,29.1204395571,15.9453959009,Kevan Miller,Craig Anderson,SHOT
1347652,BOS,OTT,30123,2613,3,AWAY,OTT,HOMEZONE,72,72,WRIST,0,0,0,36.235341864,62.0205256115,Bobby Ryan,Tuukka Rask,SHOT
1347653,BOS,OTT,30123,2647,3,AWAY,OTT,HOMEZONE,43,43,SLAP,0,0,0,48.3838816136,18.0604719362,Mike Hoffman,Tuukka Rask,MISS
1347654,BOS,OTT,30123,2812,3,HOME,BOS,AWAYZONE,85,85,SNAP,0,0,0,18.4390889146,77.4711922908,Frank Vatrano,Craig Anderson,SHOT
1347655,BOS,OTT,30123,2896,3,AWAY,OTT,HOMEZONE,48,48,WRIST,0,0,0,41.7731971484,11.0409401803,Ben Harpur,Tuukka Rask,SHOT
1347656,BOS,OTT,30123,2939,3,HOME,BOS,AWAYZONE,51,51,SLAP,0,0,0,48.414873747600005,38.2901631922,Patrice Bergeron,Craig Anderson,SHOT
1347657,BOS,OTT,30123,2946,3,HOME,BOS,AWAYZONE,43,43,SLAP,0,0,0,46.0108682813,1.24536426677,Patrice Bergeron,Craig Anderson,SHOT
1347658,BOS,OTT,30123,2983,3,HOME,BOS,AWAYZONE,53,53,SNAP,0,0,0,43.266615305600006,33.690067526,Kevan Miller,Craig Anderson,SHOT
1347659,BOS,OTT,30123,3026,3,HOME,BOS,AWAYZONE,78,78,SNAP,0,0,0,13.6014705087,36.0273733851,David Krejci,Craig Anderson,SHOT
1347660,BOS,OTT,30123,3064,3,AWAY,OTT,HOMEZONE,37,37,SLAP,0,0,0,62.128898268,33.1785116594,Dion Phaneuf,Tuukka Rask,SHOT
1347661,BOS,OTT,30123,3181,3,HOME,BOS,AWAYZONE,38,38,SLAP,0,0,0,60.207972894,32.1062559551,John-Michael Liles,Craig Anderson,SHOT
1347662,BOS,OTT,30123,3302,3,AWAY,OTT,HOMEZONE,88,88,BACK,0,0,0,31.0161248385,88.152389734,Kyle Turris,Tuukka Rask,MISS
1347663,BOS,OTT,30123,3415,3,HOME,BOS,AWAYZONE,61,61,WRIST,0,0,0,47.2016948848,53.6156481842,Riley Nash,Craig Anderson,SHOT
1347664,BOS,OTT,30123,3435,3,HOME,BOS,AWAYZONE,73,73,TIP,0,0,0,16.1245154966,7.1250163489,Patrice Bergeron,Craig Anderson,MISS
1347665,BOS,OTT,30123,3444,3,AWAY,OTT,Neu. Zone,9,9,SNAP,0,0,0,81.0493676718,9.22988624373,Erik Karlsson,Tuukka Rask,SHOT
1347666,BOS,OTT,30123,3534,3,AWAY,OTT,HOMEZONE,55,55,WRIST,0,0,0,36.0555127546,19.4400348282,Mike Hoffman,Tuukka Rask,SHOT
1347667,BOS,OTT,30123,3547,3,AWAY,OTT,HOMEZONE,39,39,SLAP,0,0,0,52.810983706,18.7780332224,Mark Stone,Tuukka Rask,SHOT
1347668,BOS,OTT,30123,3613,4,HOME,BOS,AWAYZONE,59,59,SNAP,0,0,0,32.3109888428,21.8014094864,Brad Marchand,Craig Anderson,SHOT
1347669,BOS,OTT,30123,3657,4,AWAY,OTT,HOMEZONE,49,49,WRIST,0,0,0,40.0,0.0,Cody Ceci,Tuukka Rask,SHOT
1347670,BOS,OTT,30123,3793,4,AWAY,OTT,HOMEZONE,68,68,TIP,0,0,0,22.4722050542,20.8544580396,Tom Pyatt,Tuukka Rask,MISS
1347671,BOS,OTT,30123,3812,4,HOME,BOS,AWAYZONE,75,75,BACK,0,0,0,25.238858928200003,56.30993247399999,Brad Marchand,Craig Anderson,MISS
1347672,BOS,OTT,30123,3872,4,AWAY,OTT,HOMEZONE,63,63,WRIST,0,0,0,26.0,0.0,Bobby Ryan,Tuukka Rask,SHOT
1347673,BOS,OTT,30123,3887,4,AWAY,OTT,HOMEZONE,59,59,WRIST,0,0,0,41.0365690574,43.0250659891,Derick Brassard,Tuukka Rask,SHOT
1347674,BOS,OTT,30123,3943,4,AWAY,OTT,HOMEZONE,81,81,TIP,0,0,0,8.54400374532,20.5560452196,Bobby Ryan,Tuukka Rask,GOAL
1347675,BOS,OTT,30124,35,1,HOME,BOS,AWAYZONE,77,77,WRIST,0,0,0,12.041594578800002,4.76364169073,David Krejci,Craig Anderson,MISS
1347676,BOS,OTT,30124,126,1,AWAY,OTT,HOMEZONE,30,30,WRIST,0,0,0,65.7419196556,26.1752899818,Alexandre Burrows,Tuukka Rask,SHOT
1347677,BOS,OTT,30124,195,1,HOME,BOS,AWAYZONE,76,76,BACK,0,0,0,13.0,0.0,Brad Marchand,Craig Anderson,SHOT
1347678,BOS,OTT,30124,202,1,HOME,BOS,AWAYZONE,70,70,WRIST,0,0,0,28.319604517,47.8624052261,Brad Marchand,Craig Anderson,MISS
1347679,BOS,OTT,30124,293,1,HOME,BOS,AWAYZONE,31,31,SLAP,0,0,0,60.166435826,15.4221613187,John-Michael Liles,Craig Anderson,SHOT
1347680,BOS,OTT,30124,303,1,HOME,BOS,AWAYZONE,83,83,WRAP,0,0,0,10.0,53.1301023542,Brad Marchand,Craig Anderson,SHOT
1347681,BOS,OTT,30124,310,1,HOME,BOS,AWAYZONE,48,48,SNAP,0,0,0,43.3243580449,18.8531587644,David Backes,Craig Anderson,SHOT
1347682,BOS,OTT,30124,365,1,HOME,BOS,AWAYZONE,57,57,WRIST,0,0,0,37.2155881319,30.6997225508,David Pastrnak,Craig Anderson,MISS
1347683,BOS,OTT,30124,419,1,AWAY,OTT,HOMEZONE,34,34,SLAP,0,0,0,60.0083327547,23.5747062019,Chris Wideman,Tuukka Rask,SHOT
1347684,BOS,OTT,30124,439,1,HOME,BOS,AWAYZONE,48,48,SNAP,0,0,0,50.219518118,35.2724214486,Frank Vatrano,Craig Anderson,MISS
1347685,BOS,OTT,30124,449,1,AWAY,OTT,HOMEZONE,71,71,WRIST,0,0,0,18.2482875909,9.46232220803,Erik Karlsson,Tuukka Rask,SHOT
1347686,BOS,OTT,30124,527,1,HOME,BOS,AWAYZONE,77,77,BACK,0,0,0,16.278820596099997,42.510447078,Patrice Bergeron,Craig Anderson,SHOT
1347687,BOS,OTT,30124,531,1,HOME,BOS,AWAYZONE,75,75,WRIST,0,0,0,14.317821063299998,12.094757077,Patrice Bergeron,Craig Anderson,SHOT
1347688,BOS,OTT,30124,549,1,AWAY,OTT,Neu. Zone,2,2,WRIST,0,0,0,87.8236870098,7.853313301980001,Mike Hoffman,Tuukka Rask,SHOT
1347689,BOS,OTT,30124,569,1,AWAY,OTT,HOMEZONE,76,76,BACK,0,0,0,14.7648230602,28.300755766,Alexandre Burrows,Tuukka Rask,SHOT
1347690,BOS,OTT,30124,626,1,HOME,BOS,AWAYZONE,32,32,SNAP,0,0,0,62.6498204307,24.5196426882,Frank Vatrano,Craig Anderson,SHOT
1347691,BOS,OTT,30124,637,1,AWAY,OTT,HOMEZONE,32,32,SNAP,0,0,0,63.0713881249,25.3461759419,Viktor Stalberg,Tuukka Rask,SHOT
1347692,BOS,OTT,30124,669,1,AWAY,OTT,HOMEZONE,78,78,BACK,0,0,0,13.6014705087,36.0273733851,Mike Hoffman,Tuukka Rask,SHOT
1347693,BOS,OTT,30124,712,1,AWAY,OTT,HOMEZONE,40,40,SNAP,0,0,0,56.9385633819,30.6186054089,Mike Hoffman,Tuukka Rask,MISS
1347694,BOS,OTT,30124,741,1,AWAY,OTT,HOMEZONE,32,32,WRIST,0,0,0,63.5059052372,26.161566442,Dion Phaneuf,Tuukka Rask,SHOT
1347695,BOS,OTT,30124,793,1,AWAY,OTT,HOMEZONE,38,38,SNAP,0,0,0,51.9711458407,11.093723011600002,Ben Harpur,Tuukka Rask,SHOT
1347696,BOS,OTT,30124,851,1,AWAY,OTT,HOMEZONE,50,50,WRIST,0,0,0,40.8044115262,17.1027289691,Mark Stone,Tuukka Rask,SHOT
1347697,BOS,OTT,30124,894,1,AWAY,OTT,HOMEZONE,38,38,SNAP,0,0,0,58.1807528312,28.7676493388,Marc Methot,Tuukka Rask,SHOT
1347698,BOS,OTT,30124,1014,1,AWAY,OTT,HOMEZONE,28,28,TIP,0,0,0,61.0081961707,0.939190945736,Zack Smith,Tuukka Rask,SHOT
1347699,BOS,OTT,30124,1018,1,AWAY,OTT,HOMEZONE,33,33,SLAP,0,0,0,59.4642749893,19.6538240581,Cody Ceci,Tuukka Rask,SHOT
1347700,BOS,OTT,30124,1063,1,HOME,BOS,AWAYZONE,83,83,WRAP,0,0,0,10.0,53.1301023542,Riley Nash,Craig Anderson,SHOT
1347701,BOS,OTT,30124,1078,1,HOME,BOS,AWAYZONE,72,72,WRIST,0,0,0,18.7882942281,25.2011236455,Brad Marchand,Craig Anderson,SHOT
1347702,BOS,OTT,30124,1093,1,HOME,BOS,AWAYZONE,53,53,SNAP,0,0,0,36.6742416418,11.0035408517,Brad Marchand,Craig Anderson,SHOT
1347703,BOS,OTT,30124,1106,1,AWAY,OTT,HOMEZONE,57,57,WRIST,0,0,0,32.7566787083,12.3390872783,Alexandre Burrows,Tuukka Rask,SHOT
1347704,BOS,OTT,30124,1124,1,HOME,BOS,AWAYZONE,81,81,WRIST,0,0,0,32.0156211872,75.5297058999,Tim Schaller,Craig Anderson,SHOT
1347705,BOS,OTT,30124,1173,1,HOME,BOS,AWAYZONE,52,52,WRIST,0,0,0,37.0540146273,3.0940580589200004,Ryan Spooner,Craig Anderson,SHOT
1347706,BOS,OTT,30124,1186,1,HOME,BOS,AWAYZONE,55,55,WRIST,0,0,0,46.6904701197,43.2642954111,Charlie McAvoy,Craig Anderson,MISS
1347707,BOS,OTT,30124,1367,2,HOME,BOS,AWAYZONE,42,42,WRIST,0,0,0,50.3289181286,20.9557767306,Zdeno Chara,Craig Anderson,MISS
1347708,BOS,OTT,30124,1391,2,HOME,BOS,AWAYZONE,56,56,WRIST,0,0,0,43.931765273,41.3086140135,Drew Stafford,Craig Anderson,MISS
1347709,BOS,OTT,30124,1441,2,AWAY,OTT,HOMEZONE,40,40,SLAP,0,0,0,55.0090901579,27.0308602598,Erik Karlsson,Tuukka Rask,SHOT
1347710,BOS,OTT,30124,1446,2,AWAY,OTT,HOMEZONE,37,37,WRIST,0,0,0,52.7730992078,9.81930063876,Marc Methot,Tuukka Rask,MISS
1347711,BOS,OTT,30124,1451,2,AWAY,OTT,HOMEZONE,34,34,SNAP,0,0,0,57.008771255,15.2551187031,Erik Karlsson,Tuukka Rask,MISS
1347712,BOS,OTT,30124,1479,2,AWAY,OTT,HOMEZONE,39,39,SNAP,0,0,0,58.8302643203,31.7989128243,Erik Karlsson,Tuukka Rask,SHOT
1347713,BOS,OTT,30124,1489,2,HOME,BOS,AWAYZONE,38,38,WRIST,0,0,0,56.3648826842,25.2011236455,Joe Morrow,Craig Anderson,SHOT
1347714,BOS,OTT,30124,1540,2,AWAY,OTT,HOMEZONE,87,87,WRAP,0,0,0,11.1803398875,79.69515353119999,Clarke MacArthur,Tuukka Rask,SHOT
1347715,BOS,OTT,30124,1624,2,HOME,BOS,AWAYZONE,37,37,WRIST,0,0,0,52.0096144958,1.10170611521,Charlie McAvoy,Craig Anderson,SHOT
1347716,BOS,OTT,30124,1650,2,HOME,BOS,AWAYZONE,35,35,SNAP,0,0,0,54.083269132,3.17983011986,David Pastrnak,Craig Anderson,MISS
1347717,BOS,OTT,30124,1672,2,HOME,BOS,AWAYZONE,77,77,BACK,0,0,0,13.8924439894,30.2564371635,Charlie McAvoy,Craig Anderson,SHOT
1347718,BOS,OTT,30124,1698,2,HOME,BOS,AWAYZONE,60,60,SNAP,0,0,0,41.0121933088,45.0,David Krejci,Craig Anderson,MISS
1347719,BOS,OTT,30124,1745,2,AWAY,OTT,HOMEZONE,43,43,WRIST,0,0,0,56.0357029045,34.824489156999995,Derick Brassard,Tuukka Rask,MISS
1347720,BOS,OTT,30124,1797,2,AWAY,OTT,HOMEZONE,72,72,TIP,0,0,0,17.0293863659,3.36646066343,Mark Stone,Tuukka Rask,MISS
